Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_863.jpg;15;0;0;-0.01932211;108.7575;89.07356;358.5937;70.36279;358.7983
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_930.jpg;15;0;0;-0.0868156;108.7574;89.07355;358.8413;73.07927;359.0594
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_47_997.jpg;15;0;0;-0.1542792;108.7574;89.07337;359.3842;76.68867;359.5221
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_065.jpg;15;0;0;-0.1694354;108.7575;89.07317;359.8405;79.39136;359.8386
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_131.jpg;15;0;0;-0.1543779;108.7576;89.07298;0.2910651;82.0914;0.08961133
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_199.jpg;13.45988;0;0;-0.122238;108.7577;89.07271;0.7966027;85.50379;0.2644021
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_264.jpg;10.50175;0;0.09834337;-0.1035318;108.7585;89.07266;1.077911;86.21997;0.2986566
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_331.jpg;10.49402;0;0.2959893;-0.0434656;108.7596;89.07268;1.202294;86.22049;0.1981422
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_397.jpg;7.519201;0;0.4943104;0.04304739;108.7604;89.07272;1.17326;86.22546;359.9402
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_464.jpg;4.538623;0;0.6930156;0.05903897;108.7595;89.07273;1.058432;86.22746;359.8335
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_530.jpg;1.459951;0;0.8982604;0.05270081;108.759;89.07278;0.910111;86.2283;359.7561
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_598.jpg;0;0;1;0.05198308;108.7587;89.07288;0.6880596;86.22835;359.6817
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_674.jpg;0;0;1;0.05194994;108.7586;89.07295;0.4664186;86.22765;359.6202
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_730.jpg;0;0;1;0.0501585;108.7586;89.073;0.3571948;86.22709;359.5973
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_798.jpg;0;0;1;0.04802249;108.7585;89.07307;0.1463779;86.22571;359.5666
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_864.jpg;0;0;1;0.04530247;108.7585;89.07314;-0.0020108;86.2246;359.5562
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_931.jpg;0;0;1;0.04092816;108.7584;89.07318;359.8604;86.22351;359.5555
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_48_998.jpg;0;0;1;0.03723101;108.7584;89.07325;359.7004;86.22194;359.5723
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_065.jpg;0;0;1;0.03193327;108.7584;89.07329;359.6057;86.22101;359.6035
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_131.jpg;0;0;0;0.02553876;108.7584;89.07333;359.5312;86.2206;359.6463
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_199.jpg;0;0;0;0.02246443;108.7585;89.07336;359.4584;86.2206;359.7128
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_263.jpg;0;0.2009761;0;0.01643576;108.7585;89.07365;359.4285;86.17032;359.7657
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_329.jpg;0;0.3964169;0;0.04474995;108.7587;89.07658;359.4683;86.17715;359.8185
