Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_863.jpg;-2.987595;1;0;2.034751;102.6861;182.1515;1.296458;271.6914;0.0002344993
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_923.jpg;-5.99508;1;0;2.078207;102.6864;182.0259;1.295046;271.1369;0.001616421
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_39_993.jpg;-8.470931;1;0;2.121349;102.6839;181.8978;1.289506;270.2439;359.9905
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_065.jpg;-4.795285;1;0;2.179105;102.679;181.723;1.285839;269.1656;359.9909
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_126.jpg;-2.120254;1;0;2.223677;102.6751;181.5883;1.303473;268.7059;0.0003125987
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_193.jpg;0;1;0;2.281475;102.6712;181.4512;1.316164;268.5258;-0.0007984689
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_266.jpg;0;1;0;2.326175;102.6658;181.2644;1.323045;268.4706;-0.00127815
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_331.jpg;0;1;0;2.383665;102.6615;181.1213;1.325085;268.456;-0.001303317
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_392.jpg;0;1;0;2.427798;102.657;180.9756;1.327671;268.4432;-0.001309907
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_463.jpg;0;1;0;2.470985;102.6508;180.7772;1.334916;268.428;-0.001326535
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_529.jpg;0;1;0;2.514054;102.646;180.6256;1.334341;268.4171;-0.00130359
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_596.jpg;0;1;0;2.571529;102.6411;180.4713;1.33337;268.4045;-0.001325309
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_663.jpg;0;1;0;2.614207;102.6343;180.2615;1.336238;268.3884;-0.001315214
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_730.jpg;0;1;0;2.656741;102.6292;180.1012;1.340701;268.3762;-0.001331705
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_788.jpg;0;1;0;2.713257;102.6239;179.9383;1.34596;268.3641;-0.001357825
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_865.jpg;0;1;0;2.755506;102.6166;179.7172;1.352262;268.3481;-0.001395872
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_931.jpg;0;1;0;2.811645;102.611;179.5484;1.355407;268.3362;-0.00141989
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_40_997.jpg;0;1;0;2.853591;102.6034;179.3195;1.356989;268.3203;-0.001395584
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_060.jpg;0;1;0;2.895386;102.5975;179.1449;1.360574;268.3091;-0.0009909554
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_123.jpg;0;1;0;2.936735;102.5916;178.9678;1.367341;268.2939;-0.001460901
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_195.jpg;0;1;0;2.992116;102.5854;178.7882;1.369957;268.2811;-0.00149458
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_262.jpg;0;1;0;3.033489;102.5771;178.5449;1.371618;268.2656;-0.001059425
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_329.jpg;0;1;0;3.0744;102.5707;178.3596;1.375171;268.2501;-0.001473007
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_396.jpg;0;1;0;3.129162;102.5642;178.1718;1.378216;268.2378;-0.001052699
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_463.jpg;0;1;0;3.169774;102.5552;177.9176;1.381902;268.2173;-0.001508648
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_530.jpg;0;1;0;3.210561;102.5484;177.7241;1.385612;268.2033;-0.001436614
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_596.jpg;0;0.7996719;0;3.261687;102.5414;177.5285;1.383652;268.19;-0.001058077
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_663.jpg;0;0.6016154;0;3.289637;102.5319;177.2652;1.377069;268.1655;-0.0008964009
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_730.jpg;0;0.4001622;0;3.308665;102.5247;177.067;1.35107;268.1442;-0.0008173268
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_796.jpg;0;0.200068;0;3.319145;102.5174;176.8689;1.292813;268.1226;-0.0007676529
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_863.jpg;0;0.001027346;0;3.316391;102.5077;176.6063;1.14896;268.0947;-0.0006050736
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_930.jpg;0;0;0;3.306589;102.5004;176.4109;0.992745;268.0749;-0.0003565874
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_41_996.jpg;0;0;0;3.292564;102.4932;176.2167;0.8067449;268.0565;3.678761E-05
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_063.jpg;0;0;0;3.282011;102.4836;175.9592;0.5306805;268.0369;0.006099612
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_130.jpg;0;0;0;3.271412;102.4766;175.7671;0.3144187;268.0271;0.01862356
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_192.jpg;0;0;0;3.257088;102.4697;175.5755;0.09908719;268.0217;0.03814453
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_259.jpg;0;0;0;3.246247;102.4604;175.3206;359.8452;268.0102;0.04757386
